"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5185877";"";"None";"412.49";"0";"3.51";"M2";"O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3cnc4[nH]ccc4c3)cccc21";"IC50";"'='";"875.7";"nM";"6.06";"";"";"UO_0000065";"14.69";"0.27";"2.55";"7.46";"0";"CHEMBL5146067";"Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5143605";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"TIME = 2.25 hr";"INHIBITOR";"";"875.7"
"CHEMBL5181313";"";"None";"544.66";"2";"5.22";"M20";"N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CN2CC[C@H](CO)C2)c1";"IC50";"'='";"127.8";"nM";"6.89";"";"";"UO_0000065";"12.66";"0.23";"1.67";"7.69";"0";"CHEMBL5146067";"Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5143605";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"TIME = 2.25 hr";"INHIBITOR";"";"127.8"
"CHEMBL4846175";"";"None";"379.49";"0";"3.09";"A5";"O=C(c1cnc(CNCCO)s1)N1CCc2c(-c3ccccc3)cccc21";"IC50";"'='";"233.1";"nM";"6.63";"";"";"UO_0000065";"17.48";"0.34";"3.54";"10.13";"0";"CHEMBL4809423";"Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4808185";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.25 hr";"INHIBITOR";"";"233.1"
"CHEMBL4793446";"";"None";"1420.72";"None";"None";"66";"CC(NCCCC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC1=O)=C1C(=O)CC(C)(C)CC1=O";"IC50";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"4.47";"None";"None";"None";"0";"CHEMBL4670079";"Inhibition of FC-tagged PD1/His-tagged PD-L1 (unknown origin) protein-proteiinteraction incubated for 3 hrs by coimmunoprecipitation-based Western blot assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4665770";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 3.0 hr";"INHIBITOR";"";"0.45"
"CHEMBL4740244";"";"None";"499.06";"1";"6.52";"9b";"Cc1c(COc2ccc3nc(CN)c(NC(C)c4ccccc4)n3c2)cccc1-c1ccccc1.Cl";"IC50";"'='";"9334.0";"nM";"5.03";"";"";"UO_0000065";"10.87";"0.20";"-1.49";"7.79";"0";"CHEMBL4739631";"Antagonist activity at PD1/PD-L1 (unknown origin) assessed as disruption of PD-1/PD-L1 complex by measuring PD-L1 dimerization measured after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4732269";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 2.0 hr";"ANTAGONIST";"";"9.334"
"CHEMBL4789771";"";"None";"1076.60";"None";"None";"P22";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(C(=O)CCCC(=O)Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"39.2";"nM";"7.41";"";"";"UO_0000065";"6.88";"None";"None";"None";"0";"CHEMBL4769862";"Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4765316";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"39.2"
"CHEMBL5090600";"";"None";"362.47";"0";"4.20";"29";"COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN[C@H](C)CO";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"22.90";"0.42";"4.10";"15.26";"0";"CHEMBL5037193";"Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5036325";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.75 hr";"INHIBITOR";"";"5.0"
"CHEMBL5083654";"";"None";"392.46";"0";"3.54";"34";"COc1nc(-c2cccc(-c3ccc4c(c3)OCO4)c2C)ccc1CNCCO";"IC50";"'='";"13.2";"nM";"7.88";"";"";"UO_0000065";"20.08";"0.37";"4.34";"10.82";"0";"CHEMBL5037193";"Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5036325";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.75 hr";"INHIBITOR";"";"13.2"
"CHEMBL5075548";"";"None";"446.50";"1";"5.20";"A12";"Cc1c(COc2ccc(CN3CCC[C@H]3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1";"IC50";"'='";"45.2";"nM";"7.34";"";"";"UO_0000065";"16.45";"0.30";"2.14";"7.91";"0";"CHEMBL5034139";"Inhibition of human PD-1/PD-L1 interaction assessed as disruption of PD-1/PD-L1 complex incubated for 2 hrs by Tag-1 Eu3+ and anti-Tag2-XL665 based HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5033993";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"45.2"
"CHEMBL5207924";"";"None";"297.31";"0";"2.24";"17";"COc1ccc(C2=NN(c3ccccn3)C(=O)C2)cc1OC";"IC50";"'='";"7.3";"nM";"8.14";"";"";"UO_0000065";"27.37";"0.51";"5.90";"12.71";"0";"CHEMBL5165092";"Inhibition of human PD-1/PD-L1 interaction in CHO-K1 cells transfected with PD-1-YFP/SHP-2-CFP and measured by FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5154872";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"7.3"
"CHEMBL5090292";"";"None";"539.59";"1";"4.89";"L1";"Cc1c(COc2ccc(CN[C@H](CO)C(=O)O)c(OCc3ccc4nonc4c3)c2)cccc1-c1ccccc1";"IC50";"'='";"33.7";"nM";"7.47";"";"";"UO_0000065";"13.85";"0.26";"2.58";"5.89";"0";"CHEMBL5032958";"Inhibition of human PD-1/PD-L1 interaction assessed as blockade activity incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5032502";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"33.7"
"CHEMBL4793709";"";"None";"388.47";"0";"3.34";"A11";"O=C(c1ccc(CNCCO)c(O)c1)N1CCc2c(-c3ccccc3)cccc21";"IC50";"'='";"304.4";"nM";"6.52";"";"";"UO_0000065";"16.77";"0.31";"3.18";"8.95";"0";"CHEMBL4682311";"Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4680115";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"304.4"
"CHEMBL5074626";"";"None";"452.94";"0";"3.89";"C3";"COc1nc(NC(=O)c2cccc(-c3ccccc3)c2Cl)ccc1CNCCNC(C)=O";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5042465";"Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5038680";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 0.25 hr";"";"";"1000.0"
"CHEMBL4748878";"";"None";"485.03";"1";"5.96";"9a";"Cc1c(COc2ccc3nc(CN)c(NCc4ccccc4)n3c2)cccc1-c1ccccc1.Cl";"IC50";"'='";"10152.0";"nM";"4.99";"";"";"UO_0000065";"11.13";"0.20";"-0.97";"7.73";"0";"CHEMBL4739631";"Antagonist activity at PD1/PD-L1 (unknown origin) assessed as disruption of PD-1/PD-L1 complex by measuring PD-L1 dimerization measured after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4732269";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 2.0 hr";"ANTAGONIST";"";"10.152000000000001"
"CHEMBL4761045";"";"None";"543.07";"2";"5.73";"9k";"Cc1c(COc2ccc3nc(CN)c(NCc4ccccc4)n3c2)cccc1-c1ccc2c(c1)OCCO2.Cl";"IC50";"'='";"22948.0";"nM";"4.64";"";"";"UO_0000065";"9.16";"0.17";"-1.09";"5.59";"0";"CHEMBL4739631";"Antagonist activity at PD1/PD-L1 (unknown origin) assessed as disruption of PD-1/PD-L1 complex by measuring PD-L1 dimerization measured after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4732269";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 2.0 hr";"ANTAGONIST";"";"22.948"
"CHEMBL4745388";"";"None";"570.06";"2";"6.62";"Fig.1B, compund 2";"N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN2CC[C@@H](O)C2)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4739634";"Antagonist activity at human PD1/PD-L1 preincubated with PD-L1 for 1 hr followed by incubation with PD1 for 1 hr by ELISA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4732269";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 2.0 hr";"ANTAGONIST";"";"100.0"
"CHEMBL4755483";"";"None";"406.91";"0";"4.29";"A17";"O=C(c1ccc(CNCCO)cc1Cl)N1CCc2c(-c3ccccc3)cccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4682311";"Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4680115";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"10000.0"
"CHEMBL4780731";"";"None";"372.47";"0";"3.64";"A5";"O=C(c1cccc(CNCCO)c1)N1CCc2c(-c3ccccc3)cccc21";"IC50";"'='";"344.0";"nM";"6.46";"";"";"UO_0000065";"17.35";"0.32";"2.82";"12.29";"0";"CHEMBL4682311";"Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4680115";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"344.0"
"CHEMBL4785405";"";"None";"413.52";"0";"4.05";"A4";"CC(=O)NCCNCc1ccc2c(c1)CN(c1cccc(-c3ccccc3)c1C)C2=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4682311";"Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4680115";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"10000.0"
"CHEMBL5437019";"";"None";"492.57";"0";"4.21";"BMS-287";"COc1cc(OCc2cccc(-c3ccc4c(c3)OCO4)c2C)cc(OC)c1CNCCNC(C)=O";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"14.13";"0.26";"2.75";"7.97";"0";"CHEMBL5337843";"Inhibition of Ig-tagged PD-1 (unknown origin)/His-tagged PD-L1 (unknown origin) protein-protein interaction preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335834";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"110.0"
"CHEMBL5430973";"";"None";"613.11";"2";"5.74";"4d";"CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1ccnc(C#N)c1";"IC50";"'='";"9.2";"nM";"8.04";"";"";"UO_0000065";"13.11";"0.25";"2.30";"7.00";"0";"CHEMBL5337854";"Inhibition of PD-1 binding to human PD-L1 by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335834";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"9.2"
"CHEMBL5398595";"";"None";"776.28";"3";"6.14";"4g";"Cc1c(COc2cc(OCc3ccnc(C#N)c3)c(CNCCOCCOCCOCCOCCC(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"9.45";"0.18";"1.20";"4.59";"0";"CHEMBL5337854";"Inhibition of PD-1 binding to human PD-L1 by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335834";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"46.0"
"CHEMBL5439310";"";"None";"586.09";"2";"6.25";"5d";"COCCNCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1ccnc(C#N)c1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"13.17";"0.25";"1.47";"8.14";"0";"CHEMBL5337854";"Inhibition of PD-1 binding to human PD-L1 by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335834";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"19.0"
"CHEMBL4799252";"";"None";"994.50";"3";"5.99";"P17";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)COCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1";"IC50";"'>'";"200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4769862";"Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4765316";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"200.0"
"CHEMBL4876230";"";"None";"491.61";"0";"4.18";"A27";"O=C(c1ncc(CN[C@H]2CC[C@H](O)CC2)s1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21";"IC50";"'='";"20.6";"nM";"7.69";"";"";"UO_0000065";"15.63";"0.30";"3.51";"9.16";"0";"CHEMBL4809423";"Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4808185";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.25 hr";"INHIBITOR";"";"20.6"
"CHEMBL4853305";"";"None";"461.55";"0";"3.38";"A34";"CC(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccc5ocnc5c4)cccc32)s1";"IC50";"'>'";"200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4809423";"Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4808185";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.25 hr";"";"";"200.0"
"CHEMBL4860688";"";"None";"688.61";"2";"6.95";"Incyte 25";"Cc1c(-c2nc3cc(CN4CCCC[C@H]4C(=O)O)cc(Cl)c3o2)cccc1-c1cccc(NC(=O)c2ccc(CNCCO)cn2)c1Cl";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4811128";"Inhibition of PD1/PD-L1 (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4808253";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";"";"10.0"
"CHEMBL5275731";"";"None";"407.50";"0";"3.81";"Fig 12, Cpd 28";"Cc1c(NC(=O)c2nc3c(s2)CN(CC(=O)O)CC3)cccc1-c1ccccc1";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5284815";"";"None";"394.45";"0";"3.44";"Fig 12, Cpd 22";"COc1cccc(-c2cccc(NC(=O)c3nc4c(n3C)CCNC4)c2C)c1F";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5268088";"";"None";"358.45";"0";"3.45";"Fig 14, Cpd 18";"Cc1c(-c2ccccc2)cccc1-c1nc2ccc(CNCCO)cn2n1";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL4797828";"";"None";"978.50";"3";"6.75";"P16";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1";"IC50";"'='";"98.8";"nM";"7.00";"";"";"UO_0000065";"7.16";"0.13";"0.26";"3.24";"0";"CHEMBL4769862";"Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4765316";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"98.8"
"CHEMBL4758897";"";"None";"586.49";"2";"5.71";"87";"N#Cc1cccc(COc2cc(NCc3cccc(-c4ccccc4)c3Br)ccc2CN[C@H](CO)C(=O)O)c1";"IC50";"'='";"637.0";"nM";"6.20";"";"";"UO_0000065";"10.56";"0.22";"0.49";"5.41";"0";"CHEMBL4677437";"Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4673285";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.75 hr";"INHIBITOR";"";"0.637"
"CHEMBL4797033";"";"None";"532.64";"2";"5.52";"71";"Cc1cc(CN2C[C@@H](O)CC2=O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C";"IC50";"'='";"1334.0";"nM";"5.88";"";"";"UO_0000065";"11.03";"0.20";"0.35";"5.97";"0";"CHEMBL4677437";"Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4673285";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.75 hr";"INHIBITOR";"";"1.334"
